X,Y,Name
74.179188,32.161642426168,Kothi Darzian Wali
73.9919099,31.981077026168,Gurudwara Khara Sahib
74.1445274,32.446139526168,Maulana zafar ali khan tomb
74.1218993,32.406077326168,Mukhtar King Fish
73.9785952,32.398787026168,Khanki
74.1479627,32.444108926168,LADIES & CHILDREN PARK
74.0348294,32.801184826168,Shrine of Major Raja Aziz Bhatti Shaheed
73.8683662,32.811756826168,Bahar wali baoli kharian
74.0781113,32.573963926168,Akbari Fort
74.0764368,32.570179526168,Ram Pyari Mahal
73.8580788,32.908410026168,Dandi Arain
74.0766525,32.573838226168,Akbari Hamam
73.7919103,32.799482926168,Mohri Sharif
73.9053059,32.811018326168,Soldiers Children Park
73.9010765,32.764090926168,TDCP Resturant
73.8386875,32.833587426168,Pabbi Forest Park
73.830779,32.927667026168,"Bridge View Park, Jaggu Head"
73.6863639,32.068547326168,Presbyterian Church of Pakistan
73.6950221,32.051539326168,Adventure Valley Family Park
73.6953752,32.074796026168,Mirsi Khan Park
67.0184975,30.191210426168,Mali Bagh (Sadiq Shaheed Ground)
72.3369866,31.275244326168,Mai Heer Shrine
71.5651986,34.012704426168,Peshawar High Court
72.3252638,31.305247626168,Lal Nath Mandir
72.3222849,31.299670626168,Nawaz sharif park
72.3369866,31.275244326168,Mai Heer Shrine
71.5651986,34.012704426168,Peshawar High Court
72.3252638,31.305247626168,Lal Nath Mandir
72.3222056,31.274107426168,Jamil Shaheed Park
73.5783646,32.968451626168,Mata Sahib Kaur
72.9741586,31.716113426168,Peer Shah Burhan
71.8126593,30.746826826168,Pir Abdul Rehman
72.3263494,31.260413126168,Jhang Sadar Railway Station
72.0753327,30.832022526168,Bahoo Park
73.5744779,32.964503226168,Rohtas Fort
73.4353646,32.861132426168,Tilla Jogian Temple
73.7264719,32.921706926168,"Altaf Park, Jhelum"
73.5859132,33.139161026168,Lehri National Park
73.7222258,32.921421026168,St. Johns Church
73.7259816,32.929608126168,Jhelum
73.4086745,32.664819126168,Alexander Monument
73.7337528,32.926408826168,Gurdwara Bhai Karam singh
73.5731269,32.971215726168,Gurdwara Chowa Sahib
73.5808776,32.977828526168,Maqbara Khair un Nisa
73.5873495,32.980172826168,rohtas resort & recreation
73.725352,32.912411626168,Jhelum Bridge
73.7314995,32.906389326168,javeria
73.5697287,32.966724726168,Badshahi Masjid
73.5735106,32.962653426168,Rohtas Fort Museum
73.5725457,32.966380326168,Rani Mahal
73.5720324,32.965564026168,Haveli Man Singh
73.4398062,32.859563726168,Tilla Jogian
73.7293714,32.922636626168,Shrine of Hazrat Suleman Paras R.A
73.7345293,32.927067326168,Abandoned Shiva Temple
73.7302592,32.929606826168,Akram Shaheed Park Libraryمیجر اکرم شہید پارک لائبریری
73.7034854,33.021571126168,Shrine
73.7400169,32.943367526168,"Jinnah Hall (Zilla Council Hall), Jhelum"
73.491095,33.194694126168,Tomb of Sultan Shahāb-ud-Din Muhammad ghouri
71.2801022,34.017452426168,Shagai Fort
73.3973936,32.658786626168,Jalalpur Sharif
73.491095,33.194694126168,Tomb of Sultan Shahāb-ud-Din Muhammad ghouri
74.0032643,31.080900526168,Changa Manga Forest Park
73.9624732,31.088731126168,Changa Manga TDCP Rooms
74.4667828,31.112835426168,Kasur Museum
74.4689336,31.108398726168,Shrine Hazrat Baba Shah Kamal Chishti دربار بابا کمال چشتی
74.447725,31.121049926168,Shrine Of Hazrat Baba Bulleh Shah
74.4593942,31.132136826168,Kasur Garden
74.5177644,31.038578626168,Ganda Singh Wala
73.848155,31.018678826168,Ladies Park
73.8698398,31.226019126168,Head Balloki Reservior
71.9294533,30.309657326168,Khanewal Jn
72.1051168,30.556843426168,Shrine Hazraat Sultan Abdul Hakeem
72.9762698,31.712720226168,Hazrat Shaikh Ismail Bukhari (R.A)
71.9294533,30.309657326168,Khanewal Jn
72.0339789,30.344858126168,Wildlife Park Pirowal
71.9303159,30.303257726168,Jinnah Library
71.9145692,30.300844426168,city Park
72.2394952,30.526507426168,Old Hindu Temple
72.2387848,30.527161126168,Tulamba Fort
72.2474416,32.676625426168,Kanhati Gardens
72.02,32.560000026168,Uchhali Lake
72.2141,32.621900026168,Khabikki Lake
72.4150347,32.367110826168,Graveyard Of Sahaba RA
72.2069851,32.617054226168,TDCP Khabeki Lake Resort
72.2476695,32.676889226168,TDCP Resort Kanhatti Garden
72.2633963,32.657509626168,Akrand Fort
72.0868126,32.598569826168,Angah
72.0875532,32.498140326168,Jahlar Lake
72.7054062,32.770145426168,TDCP Resort
72.4139206,32.576594026168,Karrummi Water Fall
72.2148718,32.531723026168,"Khura Stepwells , Soon Valley"
73.0383908,32.724567426168,Stone Garden
72.3445943,32.591576126168,Sultan Mehdi Chashma
72.3446572,32.590916826168,Waterfall sultan mehdi
72.3133529,32.542637226168,Hayat-ul-Mir Reserved Forest
72.3133529,32.575490426168,Paslian Reserved Forest
72.2541441,32.588802726168,Hapar Reserved Forest
72.3251931,32.653822626168,Kotukka Reserved Forest
72.2008455,32.674035026168,Khariot Forest
72.0764437,32.628488626168,Anga Reserve Forest
72.147537,32.649844626168,Mardwal Forest
72.271908,32.662506426168,Khabbakki Reserved Forest
72.1771541,32.626831426168,Chumbi Surla Wildlife Sanctuary
72.3856814,32.313687626168,Khushab Jheel
72.4139206,32.576594026168,Karrummi Water Fall
72.3445943,32.591576126168,Sultan Mehdi Chashma
72.2148718,32.531723026168,"Khura Stepwells , Soon Valley"
72.154451,32.635380426168,Shrine Maai Wali Dheri
71.9351201,32.542287226168,Highest Point Of Soon Valley
72.2633963,32.657509626168,Akrand Fort
71.3355374,32.503247226168,Kafir Kot
72.2069851,32.617054226168,TDCP Khabeki Lake Resort
72.2476695,32.676889226168,TDCP Resort Kanhatti Garden
72.2474416,32.676625426168,Kanhati Gardens
72.0761114,32.531107126168,Daep Sharif chashma 1
72.1689735,32.941210826168,Shrine of Hazrat Peer Mehboob Shah Bukhari
71.905416,31.876588226168,National park
71.8834438,32.337703926168,Jinnah Park
71.9319831,32.506712126168,Amb Shareef
74.3678801,31.531527826168,Fortress Stadium Market
74.3154234,31.588199526168,Lahore Fort
74.1853154,31.367994926168,Grand Jamia Masjid Bahria Town
74.3113203,31.587883326168,Tomb of Allama Iqbal
74.3032045,31.622556526168,Tomb of Emperor Jahangir
74.3076921,31.548916826168,"Major Shabir Sharif Shaheed NH, SJ"
74.29474,31.620963326168,Tomb of Noor Jahan
74.2974752,31.622538826168,Tomb of Asif Khan
74.2137367,31.400001626168,Baradari
74.3827802,31.584320126168,Shalamar Garden
74.3640733,31.579204926168,Tomb of Dai Anga
74.3559167,31.576202726168,Buddhu ka Aawa
74.3345479,31.544481426168,Race Course (Jilani Park)
74.3263366,31.556612326168,Lahore Zoo
74.311794,31.589792526168,Gurdwara Dehra Sahib Sri Guru Arjan Dev
74.3306499,31.553270626168,Bagh-e-Jinnah
74.3263366,31.556612326168,Lahore Zoo
74.308579,31.552520926168,Ghazi Elm Din Shaheed Tomb
74.3048427,31.554004926168,Chauburji
74.3080969,31.568387026168,Lahore Museum
74.3136062,31.574766126168,Qutb-ud-Din Aibak's Tomb
74.3107136,31.587966426168,Badshahi Mosque
74.49621,31.596470026168,3rd Battalion Yaadgar
74.3334371,31.513464026168,Gaddafi Stadium
74.1852443,31.356341526168,Eiffel Tower Bahria Town Lahore
74.4839459,31.575808526168,Jallo Forest Safari Park
74.3120154,31.569813226168,Anarkali Bazaar
74.3236145,31.583280226168,Masjid Wazir Khan
74.3300329,31.505632226168,ABDUR RAHMAN CHUGHTAI MUSEUM
74.3612539,31.530460626168,Lahore Cantt. Railway Station
74.3601931,31.548362426168,Darbaar Hazart Mian Mir Bala Pir
74.3073707,31.568971226168,ZAMZAMAH or BHANGIAN-WALI TOP
74.3173613,31.565297326168,Cathedral Church of The Resurrection
74.3248688,31.560042526168,Islamic Summit Minar
74.4876972,31.583559726168,SOZO Water Park
74.3535083,31.576587826168,National Museum Of Science & Technology
74.300592,31.567397526168,Tomb of Anarkali
74.3405099,31.569309326168,Iqbal Museum
74.3264164,31.582164926168,Delhi Gate
74.3113997,31.589371326168,Samadhi of Maharaja Ranjit Singh
74.2936703,31.606763626168,Kamran's Baradari
74.3195756,31.583117026168,Sunehri Masjid
74.3094779,31.568105126168,Lahore City Heritage Museum
74.3082921,31.567754126168,Govt. Punjab Public Library
74.3316849,31.554240326168,Quaid-e-Azam Library
74.3059025,31.558259026168,"PIA Planetarium, Lahore"
74.3307233,31.510764226168,Tourism Development Corporation of Punjab (TDCP)
74.4804563,31.574922426168,Crown Resort TDCP
74.340489,31.568569026168,Javed Manzil
74.3632377,31.573887926168,Tomb of Ali Mardan Khan
74.3077806,31.567746026168,Baradari of Wazir Khan
74.3620188,31.548314726168,Tomb of Nadira Begum
74.3113498,31.579653126168,Haveli Nau Nihal Singh
74.3177793,31.587152926168,Mosque of Mariyam Zamani Begum
74.3152014,31.590092126168,Samadhi of Bhai Vasti Ram
74.2936703,31.606763626168,Kamran's Baradari
74.2942423,31.542215726168,Zaibunnisa Tomb
74.3640733,31.579204926168,Tomb of Dai Anga
74.3683693,31.585482426168,Tomb of Mian Khan
74.3022551,31.576243426168,Lord Bradlaw Hall
74.304254,31.590353826168,Samadhi of Sir Ganga Ram
74.3137182,31.588419126168,Moti Masjid
74.3039086,31.573942726168,Chillah Gah Hazrat Baba Farid Ganj Shakr
74.3398146,31.564502226168,Bibi Pak Daman Shrine
74.3747971,31.585681926168,Madho Lal Hussain Shrine
74.3640166,31.580896626168,Tomb of Cypress
74.3264164,31.582164926168,Delhi Gate
74.3189375,31.597937526168,Lal Mandir
70.9586918,30.966641626168,Family Park
70.9440917,30.963852326168,Jinnah Park
70.9434415,30.967981426168,Layyah Railway Station
71.2090934,31.164453826168,Wildlife & Forest Park Fatehpur
71.9204203,29.621737626168,Bara mandir
71.9196923,29.623272226168,Jamia Islamia Babul Uloom kahror pakka
71.8993774,29.628073026168,Kahror Pakka Railway Station
71.6310143,29.533103626168,Municipal Children Park
73.6613712,32.479780526168,Tomb of Sheikh Ali Baig
73.6043142,32.657102726168,Chillianwala
73.5182754,32.682739026168,Rasul Barrage
73.5019838,32.297352326168,Qadirabad
73.5290235,32.574179526168,Gurudwara Sahib Chak No 2 Shumaali
73.4916312,32.587286826168,Sadar Gate
73.5047062,32.513201526168,Gurdwara bhai bannu
71.5190604,32.920079926168,Jinnah Barrage
71.5464697,32.587964526168,Dream Land Park
71.804334,32.688567526168,Nammal Lake
71.3355374,32.503247226168,Kafir Kot
71.5512621,32.958035126168,Kalabagh Railway Bridge
71.5473934,32.958530826168,Bohar Bangla
71.5600064,32.955643626168,Mari Indus Railway Station
71.564474,32.942456026168,IWTDC
71.5351294,32.578972826168,Mianwali
71.401727,32.984598726168,Chapri Dam چاپری ڈیم
71.3803035,32.435902826168,Chashma Barrage
71.5484026,32.938239826168,Banyan Tree Park
71.2211825,29.513644726168,Gulzar E Mustafa Park
71.4741132,30.199163126168,Tomb Hamid Ali Khan
71.4515501,30.193677926168,United Mall
71.4765625,30.200434726168,Hazrat Hasan Afghan
71.556088,30.290154326168,CENTRAL SQUARE
73.0565024,33.628631226168,Eidgah Sharif
71.4789277,30.211213926168,Eid Ghah
71.511493,30.190137026168,Jinnah Park
67.0258163,24.812278026168,Bagh Ibn-e-Qasim
71.4822878,30.204029626168,Shah Shams Park
71.47409,30.197746326168,Qilla Kohna Qasim Bagh Stadium
71.4709689,30.197970026168,Multan Art Gallery
71.4840609,30.201155626168,Tomb Shah Shams Sabzwari Tabrez
71.471737,30.199127326168,Tomb of Hazrat Shah Rukn-e-Alam
71.4765479,30.200584626168,Shrine of Bahauddin Zakriya
71.4384475,30.217269026168,Tomb Mother of Shah Ali Akbar
71.4736599,30.198515926168,Fort Kohna Qasim Garden
71.4748165,30.198679026168,Monument of Van Alexander Agnew
71.4318539,30.165269126168,Blue Pottery Multan
74.31343,31.577410026168,Lohari Gate
71.4686501,30.197991126168,Lohari Gate
71.4694422,30.190173826168,Haram Gate
71.4725602,30.188178826168,Pak Gate
74.3264164,31.582164926168,Delhi Gate
74.3306878,31.571275626168,Shrine of Sheikh Musa Ahangar
71.4715624,30.190223526168,Tomb Musa Pak Shaheed
71.471145,30.189640826168,Tomb Sakhi Yahya Nawab
71.4752262,30.187408126168,Khooni Burj
71.4494166,30.193279726168,Ahmad Shah Abdali's Birth Place Monument
71.4677679,30.198770726168,Ghanta Ghar/Municipal Corporation Office
71.4372512,30.190558426168,Saint Mary's Cathedral
71.4243704,30.181448126168,Services Club Multan
73.2158734,34.148952926168,Cantonment Public Park
71.4359661,30.190012326168,Lalak Jan Park
71.4246919,30.196022126168,Multan International Airport
71.441934,30.204796226168,Pak-Italian Modern Burn Centre
71.450459,30.192008026168,Ch. Pervaiz Elahi Institute of Cardiology Multan
71.4637648,30.196994326168,Khuddaka Mosque
73.4007277,33.910335926168,Rock Bistro Bagh - E- shahidan Park
71.4655842,30.182694926168,City Raliway Station
71.4317524,30.182804326168,Cathedral of the Holy Redeemer
71.4782506,30.210266126168,Tomb of Ahmad Saeed Kazmi
74.3398146,31.564502226168,Bibi Pak Daman Shrine
71.4602926,30.179360726168,Tomb Khawaja Awais Khagga
71.4631216,30.196604626168,Tomb Mai Maharban
71.4669084,30.197845726168,Mooltan Khussa Mahal
71.4096837,30.165723026168,Garrison Public Library Multan
71.4847565,30.242524726168,Mall Of Multan
74.1970211,31.333376326168,Sharif Educational Complex
71.4822878,30.204029626168,Shah Shams Park
71.511493,30.190137026168,Jinnah Park
71.4910536,30.180365926168,TEVTA Institute of blue pottery development Multan(TIBPD)
71.5111561,30.209730226168,Daewoo Inter-City Bus Terminal
71.4733459,30.193003026168,Jain Temple Multan
71.4410941,30.132207426168,Suraj Kund Temple
71.451782,30.193668226168,Chen One Tower
71.4664725,30.194777126168,Tomb of Shah Yusuf Gardezi
71.4655566,30.194596526168,Alang Bohar Gate
71.4765479,30.200584626168,Shrine of Bahauddin Zakriya
71.4822878,30.204029626168,Shah Shams Park
71.4506225,30.205023226168,Multan Arts Council Park
71.4530832,30.193822326168,Ramada by Wyndham Multan
71.4845348,30.203170226168,Quaid sculpture with easel by Riffat shaheen
71.4714269,30.197686126168,Nigar Khana
71.4735926,30.193194926168,Jain Digambar Temple
71.4384475,30.217269026168,Tomb Mother of Shah Ali Akbar
71.471737,30.199127326168,Tomb of Hazrat Shah Rukn-e-Alam
74.3127117,31.592887826168,Greater Iqbal Park
71.654258,34.038812726168,Dada Abdul Wahab Shrine
70.9363705,30.570356526168,Shrine Of Hazrat Sakhi Din Panah Rahmat Ullah Alaih درگاہ سخی دین پناہ
71.191462,30.073227026168,Fayyaz Park
70.8506943,29.512447526168,Park Jatoi
71.188919,30.067285526168,Yadgar Club
71.1767436,30.072435026168,Faisal Stadium
70.839765,29.239669826168,Tomb of Tahir Khan
71.2356416,30.139322626168,Bismillah public School Khan Pur Bagga Sheer Muzaffargarh
71.2322124,30.147952826168,Bagga Sher Mosque
71.471737,30.199127326168,Tomb of Hazrat Shah Rukn-e-Alam
71.3006255,30.350764526168,Changa Manga Tila
73.6966535,31.444785426168,Gurudwara Janam Asthan Nankana Sahib
73.6868515,31.406019226168,Nankana Resort
73.0553035,33.619500026168,RAi Bahadur Sardar Soojan Singh Haweeli
73.3834757,31.711087726168,Hill Park Sangla
73.3764299,31.713682826168,Presbyterian Church Of Pakistan Sangla Hill
73.4701497,31.573693526168,Hill Park Shahkot هل پارک شاهکوٹ
74.8953716,32.095425426168,Faiz Ahmad Faiz Park
74.8750591,32.100443826168,Epiphany Church Narowal
75.2384466,32.208589126168,دربار عالیہ بابا حاجی محمد سائیں قریشی الہاشمی رحمت اللہ علیہ
75.1665634,32.260349626168,Saint Hazrat Qutab Shahwali
75.1419622,32.236644226168,Taj PlayLand
75.1665634,32.260349626168,Saint Hazrat Qutab Shahwali
73.8641891,30.378952126168,Head Sulemanki
73.6536977,30.665587626168,Depalpur Fort
73.656651,30.670044626168,Fatima Jinnah Park Depalpur
73.4903045,30.826396726168,Mazar Hazrat Karmanwala Sharif
73.4203719,30.794384326168,District Gymnasium Okara
73.738967,30.830716226168,Tomb Muhammad Ibrahim Daud-e-Sani Kirmani Bandgi
73.4480546,30.813262726168,Safdar shaheed park(company baagh) okara
74.1951275,32.124671126168,Jinnah Park
73.6565642,30.529867426168,Bhoman Shah
73.421336,30.796326626168,New Okara Stadium
73.4903045,30.826396726168,Mazar Hazrat Karmanwala Sharif
73.4423908,30.813389326168,Officers club okara
73.5001376,30.830863626168,Fareed-ud-Din Water Park
73.5129601,30.917033726168,Chakar E Azam Rind Tomb
73.420787,30.818042526168,MIAN ZAMAN PUBLIC PARK
73.4641154,30.843084126168,9 LAKHI KOTHI
73.738967,30.830716226168,Tomb Muhammad Ibrahim Daud-e-Sani Kirmani Bandgi
73.512966,30.915890726168,Satghara Fort
73.738967,30.830716226168,Tomb Muhammad Ibrahim Daud-e-Sani Kirmani Bandgi
73.2740913,30.424143926168,Parnami Mandir
73.3829651,30.340976126168,Hazrat Khuwaja Aziz Makki Sahabi (صحابی رسول)Rasool Sallal Laho Alehay Waslam
73.3879859,30.341148626168,Shrine of Mian Ali Muhammad Khan Sahib of Bassi Sharif
73.2740913,30.424143926168,Parnami Mandir
72.8340393,29.785093226168,Municipal Stadium By Ahmed
70.3035,28.422551726168,Rahim Yar Khan
70.121021,29.546631926168,Harrand Fort
70.8081236,27.855097726168,Islamgarh Fort
70.3309078,28.321568426168,Pattan Minara
70.2605861,28.403008426168,Rahim Yar Khan Wildlife Park
70.4219915,28.358229626168,Sheikh Khalifa Park
67.331444,24.861745226168,Quaid-e-Azam Park
70.3226774,28.408252326168,Jinnah Park
73.2139053,33.717388126168,Park View City Islamabad
70.0865474,28.260479726168,"Government Primary School Abidabad, Bagh-e-Bahisht"
70.1258586,28.298458726168,Askari Family Park
69.9115919,28.423043426168,Jamia Mosque Bhong RYK
70.2984989,28.402178526168,Shahjahan Marquee & Banquet Hall
69.8651042,29.504636226168,Marrri Hill Station
70.3651343,28.959465226168,TDCP
70.3651343,28.959465226168,TDCP
70.36894,28.960676026168,Museum Khawja Farid Shrine
70.3685257,28.960201726168,Shrine Hazrat Khwaja Ghulam Fareedرحمت اللہ علیہ
74.1261982,31.605828126168,Dhingan
70.3754625,28.390724926168,Kfueit Gardens
70.3855215,28.952669326168,Indus Queen
73.5040488,32.006002026168,Sakhi
73.4501094,33.371680426168,Sangni Fort
73.121239,33.768722726168,Loh-e-Dandi
73.5324597,33.733173326168,Panjpeer Rocks
73.5188857,33.647349826168,Forest Rest House Punjar
73.5313889,33.658055626168,Kaloian Forest
73.05275,33.601861126168,Krishna Temple
73.0608113,33.618076826168,Haveli Sujan Singh
73.3808824,33.416762726168,Bedi mahal kallar syedan
73.340278,33.718889026168,Simly Dam
73.0861197,33.745750626168,Forest Nursery
73.5255463,33.808162226168,Kotli Sattian
73.5350625,33.820687526168,CHEVRA Hill Top Kotli Sattian
73.4476091,33.802314226168,Sangsiri Forest Park
73.3829047,33.740021626168,Bissa Waterfall
73.5233858,33.810968626168,Kotli Sattian Watch Tower
73.4947402,33.819791726168,Phofandi Hill Top Kotli Sattian
73.4782543,33.774735226168,Sangri Hill Top Kotli Sattian
73.5022996,33.713981026168,Parndla Valley Kotli Sattian
73.510878,33.747671126168,Kamra Shareef Kotli Sattian
73.5055324,33.783041226168,Rooh Waterfall Kotli Sattian
73.3858817,33.912624226168,Murree Biodiversity Park - EPD Punjab
73.3682,33.895050026168,Ghora Gali Chair Lift
73.3927415,33.905847626168,TDCP Tourist Information Center
73.3789745,33.893164126168,Pindi Point
73.3783474,33.892974726168,Pindi Point Chair Lift
73.3840779,33.897938726168,Roman Catholic Church
73.392116,33.905205226168,Mall Road
73.3916839,33.905596126168,The Holy Trinity Church
73.3921701,33.905173526168,Iqbal Municipal Library
73.3946532,33.906986526168,GPO Building
73.4025506,33.911332726168,Kashmir Point
73.2773884,33.821603926168,TDCP Restaurant
73.4581357,33.872696026168,Patriata Chair Lift
73.4039554,33.913459226168,TDCP Safari Road Train
73.3853125,33.855687526168,TDCP HillTop Resort Khajut
73.4519048,33.955409826168,Bhurban
73.4389951,33.883327326168,TDCP Charehan Resort
73.3593689,33.882486926168,Murree Brewery
73.4101018,33.916949826168,Government House Murree
73.4007277,33.910335926168,Rock Bistro Bagh - E- shahidan Park
73.4011301,33.909478626168,PIA Park Murree
73.4595002,33.816115926168,Forest Rest House Bunn
73.159917,33.566518226168,Natural Forest
73.4588558,33.874295426168,TDCP
73.0723764,33.584159426168,Jinnah Park Rawalpindi
73.0832817,33.571870426168,Ayub National Park
73.1941682,33.498257626168,Rawat Fort
73.2435294,33.448110226168,Mankiala Stupa
73.0760641,33.651551626168,Rawalpindi Cricket Stadium
73.04361,33.599040026168,Roomi Park
72.9265655,33.730062426168,Losar Baoli - Losar Stepwell
73.060603,33.614613326168,Ganesha Temple
73.0515961,33.614138426168,Raja Bazar
73.0375756,33.581672626168,Tench Bhatta Bazar
72.9476309,33.670568526168,Golra Railway Station
72.9477243,33.670543626168,"Golra Sharif Railway Museum,"
73.0783829,33.646763626168,Sightseeing Twin Cities
73.06417,33.606170026168,Liaquat Bagh
73.0656784,33.604250326168,Sports Complex Liaquat Bagh
73.3842702,33.661639226168,Nila Sandh
73.5107659,33.747601126168,Hazrat Sain Tikka Sarkar Qadri Qalandari
73.0541679,33.586685026168,Army Museum
73.050676,33.592041526168,Garrison Officers Mess
73.2997548,33.619860426168,Fort Pharwala
72.8288004,33.764437226168,Jandial Remains
72.8532369,33.727849026168,Kalawan group of buildings Punjab UNESCO WHS
72.8191594,33.743915026168,Bhir Mound
72.903237,33.680740626168,Sarai Kharbuza
73.1305349,33.715497526168,LAKE VIEW PARK
73.5674984,33.360531226168,Dhangali New Bridge
73.1273084,33.577182426168,Loi Bher Safari Park
72.7012184,33.801275626168,Wah Gardens
72.817581,33.746324326168,PTDC
72.818689,33.745936026168,Taxila Museum
72.8293341,33.757673726168,Sirkap Remains
72.8179766,33.763332526168,Sirsukh
72.8444554,33.758901226168,Gandhara Art village taxila
72.860747,33.760742026168,Mohra Moradu
72.8421734,33.744571226168,Dharmarajika Stupa And Monastery
72.7924225,33.710701226168,Faisal Hills Arc Monument
72.8248806,33.703060126168,Nicholson's Monument
73.0684359,33.715306126168,Blackstone Properties Private Limited
72.8634056,33.787388326168,Jinnan Wali Dheri Site Remains
72.818689,33.745936026168,Taxila Museum
72.6834831,30.547385926168,Forest Rest House
72.6974656,30.548048126168,Rest House Park
73.1201419,30.671018426168,Faridia Park فریدیہ پارک
73.1026881,30.657102726168,Kanan Boating Park
73.1028725,30.679975826168,Nawaz Sharif Park
72.866202,30.625258926168,Harappa Ancient Tamizh City
73.1010687,30.654508626168,Sahiwal
73.0952071,30.657163126168,Azaan Heights
73.094112,30.656221326168,Jinnah Public Library جناح پبلک لائبریری
73.2349375,30.720562526168,Qadirabad Coal Fired Power Plant Sahiwal
72.8929,30.611015026168,Harappa
72.866202,30.625258926168,Harappa Ancient Tamizh City
72.9067588,30.598518326168,Harappa Railway Station
72.9110375,32.477727226168,Shershah Suri Mosque
72.9196376,32.479764926168,Gulabgarh Temple
74.3036171,31.573339926168,Jinnah Hall
72.8864936,32.453982226168,Hascol Cargo Petrol Station - M2 North
72.9069367,32.481183126168,Lalo Wala Darwaza
73.1112319,33.745302626168,Shrine Of Hazrat Bari Imam Sarkar
72.9110375,32.477727226168,Shershah Suri Mosque
72.9078068,32.480236526168,Shrine of Peer ShamsulAmeer
73.2455741,32.111173826168,Takht Hazara
73.2016947,32.065113426168,Old Banyan Tree
72.3298689,31.972979226168,Lahori Gate
72.6853376,32.079503626168,Kids City (Childeren Park)
72.6869095,32.079118726168,Rehmat-ul-lil-Alameen Park Play Land
72.666646,32.083345026168,Company Garden
72.6744593,32.077178126168,Sargodha Gymkhana Club
72.7029264,31.966737926168,Kirana Hills
72.6417265,32.098035326168,Remount Depot
73.2016947,32.065113426168,Old Banyan Tree
72.8881006,32.455265726168,Bhera Motorway Service Area - South Bound
72.9288427,32.482249126168,Railway station
72.9196376,32.479764926168,Gulabgarh Temple
72.9110375,32.477727226168,Shershah Suri Mosque
74.2689615,31.822290826168,Lahore Country Club
73.9920965,31.712447826168,Ghanta ghar clock tower
73.9552832,31.743108026168,Hiran Minar Park
73.9902589,31.708942726168,Sheikhupura Fort
73.9804517,31.713498026168,Company Bagh
73.9164615,31.817640726168,Shrine Hazrat Peer Syed Waris Shah
73.7973319,31.750115426168,Gurdwara Sacha Sauda
73.9595475,31.736579826168,Hiran Minar Water Park
74.7050389,32.346749326168,Shuhada Park
73.0826918,33.717601126168,Police Martyrs Memorial
74.6572431,32.257289326168,Nawaz Sharif Park
74.550509,32.056419326168,UP Church of Pakistan
74.5316807,32.293891426168,Kotli Baba Faqir Chand
74.5414048,32.493720626168,Sialkot Fort
74.5500932,32.495327926168,Jubilee Church
74.5496238,32.498885326168,Govt Murray Graduate College Sialkot
74.5642698,32.520041926168,Holy trinity catheral church
74.5539737,32.500840326168,Jinnah Stadium Sialkot
74.5564175,32.516179726168,Sialkot Clock Tower
74.4643879,32.672399126168,Head Marala
74.5429712,32.491768126168,Iqbal Manzil [Residency of Allama Muhammad Iqbal]
74.5450258,32.490904526168,Jagannath Temple
74.4810947,32.436241226168,Catholic Church Adha
72.9516435,32.723988626168,Katas Raj Temples
73.6966535,31.444785426168,Gurudwara Janam Asthan Nankana Sahib
72.6748573,30.715823226168,Kamalia wildLife Park
72.4781267,30.981662626168,Sports Stadium
73.347677,33.339975926168,Baba Rodey Shah
72.7589046,30.055556826168,Shrine Hazrat Baba Haji Sher Muhammad Dewan
72.7589046,30.055556826168,Shrine Hazrat Baba Haji Sher Muhammad Dewan
72.7589046,30.055556826168,Shrine Hazrat Baba Haji Sher Muhammad Dewan
72.0221958,29.773530026168,Faisal Masood Jhandir Library
72.2477322,29.726761526168,Head Syphon
72.550799,29.825834026168,Islam Headworks
72.3507219,30.037462626168,"Wildlife Park, Vehari"
72.3527567,30.038966526168,Fareed Joy Land
72.550799,29.825834026168,Islam Headworks
69.5719478,31.334389526168,Silyazai
69.356283,30.947419026168,Sabakzai Dam
72.5508303,34.138513226168,Sheen Ghar Restaurant
66.7308333,29.049722226168,Harboi
67.1316505,28.146207326168,Moola Chotok Waterfalls
65.7728384,29.462143026168,Zangi Nawar Lake
73.0728916,33.641407026168,Historical islamic graveyard.(قبرستان مقبوضۂ اہل اسلام)
65.5179574,25.514550426168,Shaktipeeth Shri Hinglaj Mata Temple
66.2113916,26.394362326168,Gondrani (Shehr-e-Roghan)
61.7421545,25.046372426168,Jiwani Beach
63.4790696,25.260559326168,Pasni City Beach
65.4597992,25.391332226168,Kund malir Beach
62.362681,25.189283326168,Gwadar Beach
67.7168905,30.393900226168,Ziarat
67.2468424,30.263960126168,Walli Tangi Dam
67.1316505,28.146207326168,Moola Chotok Waterfalls
74.8036186,35.349371026168,Rama Meadows
74.5891446,35.237503826168,Nanga Parbat
74.5061171,35.533272026168,Lashnot Mosque
73.5802778,35.776111126168,Chilidar
76.3456115,35.157018926168,Khanqah-e-Mualla Sofia Noorbakhshia
76.6950583,35.139990726168,Palit Polo Ground
75.7398812,35.423857026168,Imambargah Halpapa
75.4718236,34.970507726168,Deosai National Park
74.7113051,36.819214126168,Kalam Darchi Fort
74.3796883,36.567049226168,Sani Pakush
74.7051641,36.324680326168,Shahabad Duiker Waterfall
74.0588888,36.291111126168,Shani Peak
74.4661111,36.336944426168,Maiun Chhish
74.5233333,36.510000026168,Batura Sar
74.6808333,36.440833326168,Shisparé Sar
74.7166666,36.390833326168,Ultar Sar
74.8752594,36.003701426168,Malubiting
